,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
484,-PRERtlN1-E,FILTHYFELLAS,The iPhone App Comes To Life - Leon Knight At #FilthyFellasRMXD #FilthyFellas,"We're new to Facebook. Make sure you like us over there - http://on.fb.me/1EtdGE6

BUY YOUR #FilthyFellas SNAPBACKS HERE: http://bit.ly/1Fs99aa

Believe it or not, there were those who believed Leon Knight would never appear on #FilthyFellas in person. They believed the former Chelsea, Swansea City and Brighton & Hove Albion striker to be nothing more than an iPhone app programmed for banter, slang a good natured abuse. But as the #FilthyFellas formed like Megazord, 'Knighty' was on hand to add power and potency to an Arsenal squad of Poet, Specs and Skits. Enjoy his best bits.

We've got an announcement coming soon. Just hold tight. It will be worth it.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - What a Season.","['FilthyFellas', 'Filthy Fellas', 'Leon Knight', 'Nike', 'Nike Football X', 'NikeTownLDN', 'Nike Town', 'Nike Town London', 'Arsenal F.C. (Football Team)', 'Banter', 'Football', 'Comedy', 'iPhone', 'iPhone app', 'Chelsea', 'Swansea City A.F.C. (Football Team)', 'Brighton & Hove Albion F.C. (Football Team)', 'Poet', 'Vujanic', 'Copa 90', 'Copa90', 'Football (Interest)', 'Comments Below']",2015-06-15T14:45:40Z,13676,311,,20,PT1M6S,hd,false
485,v8gyKyX7MX4,FILTHYFELLAS,The Best Bits Before The #FilthyFellas Cup Final #FilthyFellasRMXD,"We're new to Facebook. Make sure you like us over there - http://on.fb.me/1EtdGE6

BUY YOUR #FilthyFellas SNAPBACKS HERE: http://bit.ly/1Fs99aa

If you haven't seen the #FilthyFellasRMXD Cup Final yet, then make sure you rectify that right here - http://bit.ly/1Q9kHpG. Before Liverpool and Tottenham Hotspur registered their nine wins each came a display of raw technique, power and aggression in that Nike Football X cage. Watch our favourite moments before the final of the #FilthyFellasRMXD Cup Final.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - What a Season.","['FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'Leon Knight (Football Player)', 'Nile Ranger (Football Player)', 'Spencer Owen', 'Spencer FC', 'FIFAManny', 'FIFA Manny', 'Manchester United', 'Arsenal', 'Liverpool', 'Tottenham Hotspur', 'Nike', 'Nike Football X', 'FilthyFellasRMXD', 'Banter', 'Football', 'NikeTown London', 'Football (Interest)', 'Liverpool F.C. (Football Team)', 'Arsenal F.C. (Football Team)']",2015-06-04T12:15:49Z,16521,335,,22,PT2M5S,hd,false
486,1QOWRUY2gD8,FILTHYFELLAS,#FilthyFellasRMXD: The Final - Liverpool Vs Tottenham Hotspur #FilthyFellas,"We're new to Facebook. Make sure you like us over there - http://on.fb.me/1EtdGE6

BUY YOUR #FilthyFellas SNAPBACKS HERE: http://bit.ly/1Fs99aa

The #FilthyFellas took over NikeTown London on Tuesday 26 May for the ultimate end of season competition. Kitted out in the latest Nike Football X the teams went head-to-head in a winner stays-on battle before the two teams with the most wins faced off in a first to three final playoff. Both Liverpool and Tottenham Hotspur, lead by Vujanic and Craig Mitch respectively, bagged nine wins before reaching the final, where the teams of Vuj, Buck, Yungen and J2K faced off against Craig, Ross, Scorcher and Barnaby for the ultimate prize. Who was to be the #FilthyFellasRMXD 2014/15 Champion?

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - What a Season.","['Tottenham Hotspur F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'Craig Mitch', 'Scorcher (Musical Artist)', 'Buck', 'Yungen', 'J2K', 'Crep Protect', 'RWD Magazine (Magazine)', 'RWD Football', 'Nike', 'Nike Football X', 'Nike Town London']",2015-05-29T15:04:57Z,24558,553,,59,PT4M30S,hd,false
487,IUvGxpsuETs,FILTHYFELLAS,"Stoke City 6 Liverpool 1, Brendan Rodgers Out, #FilthyFellasRMXD - #FilthyFellas Episode 34","We're new to Facebook. Make sure you like us over there - http://on.fb.me/1EtdGE6

BUY YOUR #FilthyFellas SNAPBACKS HERE: http://filthyfellas.bigcartel.com 

With the #FilthyFellas x #NikeFootballX tournament kicking off at NikeTown London tomorrow (Tuesday 26 May), the boys got together in the cage that will make them or break them to discuss the only game from the final weekend of the season worth talking about (no, not Manchester United Vs Hull City), the prospect of Leon Knight coming to London and appearing on the show live and in the flesh, their chances of winning #FilthyFellasRMXD and more.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas – Tuesdays, For The Rest of the Season","['Stoke City F.C. (Football Team)', 'Brendan Rodgers (Football Player)', 'Football (Interest)', 'Liverpool F.C. (Football Team)', 'NikeFootballX', 'Nike', 'NikeTown London', 'FilthyFellas', 'Filthy Fellas', 'Leon Knight (Football Player)', 'Tournament', 'Poet', 'Vujanic', 'Manchester United', 'Tottenham Hotspur', 'Craig Mitch']",2015-05-25T16:41:59Z,43868,1080,,99,PT8M37S,hd,false
488,SV6Ej0lPAPw,FILTHYFELLAS,"Goodbye Steven Gerrard, #PhilJonesFace, Jason Puncheon The Goon - #FilthyFellas 33","#FILTHYFELLASRMXD - Next Tuesday (May 26) we the #FilthyFellas are hitting Nike Town London for our first ever tournament - Nike Football X and #FilthyFellas RMXD. You can join us on the day by signing up right now - http://swoo.sh/1Adep1i

#FILTHYFELLASSNAPBACK - We have also released our first ever snapback! The boys have been wearing them for a couple of months and they're here, in limited supply, the official #FilthyFellasSnapback. BUY YOURS QUICK - http://bit.ly/1Fs99aa

This week's episode sees the Anfield farewell of Steven Gerrard interrupted by some South London goons, the MLS being a league we can seriously get behind, the return of #PhilJonesFace, how boring Manchester United and Arsenal games have become and a few shots in between.

WE TOLD YOU THIS WAS A CLASSIC!

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Tuesdays, For The Rest of the Season","['FilthyFellas', 'Filthy Fellas', 'Steven Gerrard (Football Player)', 'Phil Jones', 'Jason Puncheon', 'Nike', 'Nike Football X', 'RWD Magazine', 'Poet', 'Vujanic', 'FIlthyFellasSnapback', 'Snapback', 'Funny', 'Banter', 'Premier League', 'Manchester United F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Major League Soccer (Football League)', 'Tottenham Hotspur F.C. (Football Team)']",2015-05-19T18:26:33Z,40945,954,,133,PT8M29S,hd,false
489,9Wce9nhVvGo,FILTHYFELLAS,"Sergio Aguero Hat-Trick, Europa League, Watford & AFC Bournemouth - #FilthyFellas Episode 32","Join the #FilthyFellas Predikta League - http://bit.ly/1CHH3ln

With the Premier League season drawing to a close, we decided to mix-up the duos with Craig Mitch meeting Leon Knight, Poet meeting BOAT, Ross Berry meeting Vujanic and DJ Snips meeting Skribz. We also welcome Arsenal fans Skitz and DJ Specs to the show as the top performing team in the #FilthyFellas universe.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Tuesdays, For The Rest of the Season","['UEFA Europa League (Football Competition)', 'Hat-trick (Literature Subject)', 'Sergio Agüero (Celebrity)', 'Football (Interest)', 'Watford F.C. (Football Team)', 'Arsenal F.C. (Football Team)', 'Bournemouth F.C. (Football Team)', 'Watford FC', 'A.F.C. Bournemouth (Football Team)', 'FilthyFellas', 'Filthy Fellas', 'Craig Mitch', 'Ross Berry', 'David Vujanic', 'Leon Knight', 'Manchester City', 'Manchester United', 'Tottenham Hotspur F.C. (Football Team)']",2015-05-12T17:40:01Z,34598,854,,292,PT8M10S,hd,false
490,wkkZmbKXD1g,FILTHYFELLAS,"Man Utd 0 West Brom 1, Mike Williamson Red Card, #FilthyFellasAwards- #FilthyFellas Episode 31","With Manchester United managing yet another defeat (their third on the spin), Skribz is all turned around and BOAT doesn't have the answers, Vujanic makes his return from Serbia to talk about the banner flying over Anfield, Craig and Ross don't have much of anything to say about their own team and Poet and Leon Knight really want to discuss Newcastle United and Mike Williamson in particular. Add all of that to the fact that we've got our first annual #FilthyFellasAwards coming up and you've got yourself a classic show.

Tell us what awards you want to see given out at the first annual end of season #FilthyFellasAwards in the comments below and Like the ones you think should be included. You will be credited in the name. The youtubecommenter04 Stupidest Haircut Award...

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Tuesdays, For The Rest of The Season","['Manchester United F.C. (Football Team)', 'West Bromwich Albion F.C. (Football Team)', 'Football (Interest)', 'Penalty Card (Sports Equipment)', 'Mike Williamson (Football Player)', 'FilthyFellas', 'Filthy Fellas', 'Leon Knight (Football Player)', 'Poet', 'Vujanic', 'David Vujanic', 'Bricka Bracka', 'Copa 90', 'Copa90', 'Comments Below', 'RWD Magazine (Magazine)', 'RWD Football', 'Craig Mitch', 'FilthyFellasAwards', 'Liverpool', 'Dejan Lovren', 'Louis Van Gaal (Football Player)', 'Robin Van Persie (Football Player)']",2015-05-05T15:36:14Z,39833,1079,,397,PT10M39S,hd,false
491,LQAx2ikrUi0,FILTHYFELLAS,"PFA Player of the Year Awards, Liverpool's Season Over, Chelsea Champions - #FilthyFellas Episode 29","The #FilthyFellas are going up, on a Tuesday this week as the boys recover from the FA Cup semi-final (well, DJ Snips and David Vujanic do at least), we welcome Chelsea Fan TV's Rory and Joe who have the league's most disliked club to defend, while the rest of the gang get their shots in and breakdown the PFA Player and Young Player of the Year lists.

    Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Tuesdays, For The Rest of The Season","['Liverpool F.C. (Football Team)', ""PFA Players' Player Of The Year (Award Category)"", 'Chelsea F.C. (Football Team)', ""Professional Footballers' Association (Organization)"", 'Player Of The Year Award (Award)', 'Football (Interest)', 'Episode', 'Diego Costa (Football Player)', 'Philippe Coutinho (Football Player)', 'Chelsea Fan TV', 'Poet', 'Vujanic', 'David Vujanic', 'Craig Mitch', 'FilthyFellas', 'Filthy Fellas', 'Copa90', 'Copa 90', 'Comments Below', 'CommentsBelow']",2015-04-21T16:50:46Z,34614,938,,296,PT6M48S,hd,false
492,42qosFwzlHk,FILTHYFELLAS,"Man United 4 Man City 2, Francis Coquelin, The End For Spurs - #FilthyFellas Episode 28","Join the #FilthyFellas Predikta League with this link - http://bit.ly/1CHH3ln

The Manchester United boys got stuck in traffic on their way back from Old Trafford (BOAT and Skribz actually IN Manchester, we know, right?), leaving a bickering Craig Mitch and Ross Berry to discuss the Manchester derby while defending their place on the show, Poet and Leon Knight talk Francis Coquelin and Arsenal's imagined title challenge, while DJ Snips and David Vujanic throw all kinds of crud as Liverpool sit out the weekend's fixtures.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

STICK AROUND AFTER THE CREDITS FOR A CLASSIC BIT OF VUJ!!!!

#FilthyFellas - Mondays, All Season","['Manchester United F.C. (Football Team)', 'Tottenham Hotspur F.C. (Football Team)', 'Francis Coquelin (Football Player)', 'Manchester City F.C. (Football Team)', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Poet', 'Vujanic', 'Banter', 'Spurs', 'Craig Mitch', 'Premier League (Football League)', 'Predikta', 'RWD Magazine (Magazine)', 'RWD Football', 'Copa 90', 'Copa90', 'Comments Below']",2015-04-13T17:05:21Z,46571,908,,338,PT9M9S,hd,false
493,fNDjUQ3gHbA,FILTHYFELLAS,"Arsenal 4 Liverpool 1, Charlie Adam's Half-Way Line Goal, Defoe Goal - #FilthyFellas Episode 27","Arsenal 4 Liverpool 1, Charlie Adam's Half-Way Line Goal, Harry Kane Captain - #FilthyFellas Episode 27

The #FilthyFellas are back following a tiresome international break and in Arsenal's demolition of Liverpool, the boys have got a fair bit to talk about. Add Charlie Adam's half-way line strike to a weekend of classic goals, Harry Kane being named Tottenham Hotspur captain and the case of BOAT's coat Vs Craig's coat and you've got yourself a classic bit of YouTube…

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Mondays, All Season","['Charlie Adam (Football Player)', 'Harry Kane (Football Player)', 'Arsenal F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Football (Interest)', 'League', 'FilthyFellas', 'Poet', 'Vujanic', 'Bobby Zamora (Football Player)', 'Tottenham Hotspur F.C. (Football Team)', 'Manchester United F.C. (Football Team)', 'Copa90', 'Copa 90', 'Jermain Defoe (Football Player)']",2015-04-07T17:45:51Z,51412,1088,,155,PT7M30S,hd,false
494,FNy1ZIJsDsA,FILTHYFELLAS,#FilthyFellas Meets Manchester Uniteds Dwight Yorke,"#FilthyFellas
www.twitter.com/officialskribz
www.twitter.com/boyofalltalents","['Filthy Fellas', '#FilthyFellas', 'Manchester United F.C. (Football Team)', 'Dwight Yorke', 'Poet And Skribz', 'Skribz B.O.A.T', 'Wayne Rooney (Award Winner)', 'the voice of old trafford', 'Alan Keegan', 'Eddie Kadi', 'David Vujanic', 'Poets Corner', 'Dats A Wrap', 'Poet', 'Google', 'Old Trafford']",2015-03-30T17:00:06Z,12626,383,,32,PT5M2S,hd,false
495,M6gaN8KOQbs,FILTHYFELLAS,"Liverpool 1 Manchester United 2, Harry Kane Hat-Trick, @MarioMelchiot - #FilthyFellas Episode 26","Liverpool 1 Manchester United 2, Harry Kane Hat-Trick, @MarioMelchiot - #FilthyFellas Episode 26

Follow @MarioMelchiot on Twitter

http://www.twitter.com/MarioMelchiot

We've got a very special guest on this week's #FilthyFellas with former Chelsea and Holland defender Mario Melchiot flying in from Los Angeles to talk about Liverpool's home defeat to Manchester United, Steven Gerrad's quick red card, the problem with Juan Mata, Harry Kane's hat-trick and Chelsea wobbling.

Stay tuned for our exclusive competition at the end of the episode.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Mondays, All Season","['Mario Melchiot - #FilthyFellas Episode 26', 'FilthyFellas', 'Filthy Fellas', 'Manchester United F.C. (Football Team)', 'Liverpool F.C. (Football Team)', 'Harry Kane (Football Player)', 'Steven Gerrard (Football Player)', 'Red Card', 'Tottenham Hotspur F.C. (Football Team)', 'Chelsea F.C. (Football Team)', 'Premier League (Football League)', 'Leon Knight (Football Player)', 'Mario Melchiot', 'Holland', 'Vujanic', 'David Vujanic', 'Poet', 'Copa90', 'Copa 90', 'Comments Below']",2015-03-23T18:37:02Z,45311,976,,590,PT10M10S,hd,false
496,YcTRYnMuE2o,FILTHYFELLAS,"Wayne Rooney Knockout Video, Arsenal Winning The League, Olivier Giroud - #FilthyFellas Episode 25","It's an up and down time to be a Filthy Fella as Arsenal fans Leon Knight and Poet enjoy the highs of F.A Cup semi-final qualification and strong Premier League form, Tottenham fans Ross and Craig have to reconcile a humiliating defeat to Manchester United, a Capital One Cup final loss and no European football. The United fans BOAT and Skribz have got Wayne Rooney's knockout to defend, while Vujanic, flying solo, doesn't have too much to say about anything serious...

Stay tuned for our exclusive competition at the end of the episode.

Remember to Like, Share and Subscribe so we can continue to develop #FilthyFellas and bring you the best possible content.

#FilthyFellas - Mondays, All Season","['Wayne Rooney (Award Winner)', 'Knockout', 'Knockout Video', 'Bum Fights', 'Phil Bardlsey', 'Football (Interest)', 'FilthyFellas', 'Filthy Fellas', 'Olivier Giroud (Football Player)', 'Olivier Giroud', 'Arsenal F.C. (Football Team)', 'Manchester', 'League', 'Champions', 'Soccer', 'Chelsea', 'Poet', 'Copa 90', 'Comments Below', 'Copa90', 'David Vujanic', 'Liverpool', 'Tottenham Hotspur F.C. (Football Team)', 'Craig Mitch']",2015-03-16T17:37:51Z,40057,825,,521,PT6M52S,hd,false
